playerID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
branncl01,NULL,Clarence,NULL,Brannum,NULL,NULL,NULL,"Big C",F,0,0,77,215,"Kansas State",NULL,1926-05-28,Winfield,KS,USA,Winfield,Winfield,KS,USA,2000-10-09,W
bransbr01,Brad,Bradley,Alexander,Branson,NULL,NULL,NULL,Brad,C-F,0,0,82,220,"Southern Methodist","Edison CC",1958-09-24,Harvey,IL,USA,North,"Fort Myers",FL,USA,0000-00-00,W
bransje01,Jesse,Herman,Jesse,Branson,NULL,NULL,NULL,"Jesse, Jess",F,0,0,79,195,Elon,NULL,1942-01-07,Burlington,NC,USA,Holt,Burlington,NC,USA,0000-00-00,W
brascji01,Jim,James,J.,Brasco,NULL,NULL,NULL,Jim,G,0,0,73,170,NYU,NULL,1931-02-03,NULL,NULL,NULL,"Abraham Lincoln",Brooklyn,NY,USA,0000-00-00,W
bratzmi01,Mike,Michael,Louis,Bratz,NULL,NULL,NULL,Mike,G,0,0,74,185,Stanford,"Allan Hancock",1955-10-17,Lompoc,CA,USA,Lompoc,Lompoc,CA,USA,0000-00-00,W
braunca01,Carl,Carl,August,Braun,NULL,NULL,NULL,NULL,G-F,0,0,77,180,Colgate,NULL,1927-09-25,Brooklyn,NY,USA,"Adelphi Academy","Garden City",NY,USA,2010-02-10,W
breauti01,Tim,Timothy,NULL,Breaux,NULL,NULL,NULL,Tim,F,0,0,78,215,Wyoming,NULL,1970-09-19,"Baton Rouge",LA,USA,Zachary,Zachary,LA,USA,0000-00-00,B
bremejr01,J.R.,Ernest,NULL,Bremer,NULL,NULL,Jr.,J.R.,G,0,0,73,185,"St. Bonaventure",NULL,1980-09-19,Cleveland,OH,USA,"Cleveland Heights","Cleveland Heights",OH,USA,0000-00-00,B
brennir01,NULL,Irving,NULL,Brenner,NULL,NULL,NULL,Irv,C-F,0,0,76,200,Duquesne,NULL,1913-05-31,NULL,NULL,NULL,"Fifth Avenue",Pittsburgh,PA,USA,1991-01-20,W
brennpe01,Pete,Peter,Joseph,Brennan,NULL,NULL,NULL,Pete,F,0,0,78,190,"North Carolina",NULL,1936-09-23,Brooklyn,NY,USA,"St. Augustine",Brooklyn,NY,USA,2012-06-08,W
brennto01,Tom,Thomas,F.,Brennan,NULL,NULL,NULL,Tom,F,0,0,75,195,Villanova,NULL,1930-08-06,"(ht) Brooklyn",NY,USA,NULL,NULL,NULL,NULL,1990-02-11,W
breuera01,Randy,Randall,W.,Breuer,NULL,NULL,NULL,"Randy, Brew",C,0,0,87,230,Minnesota,NULL,1960-10-11,"Lake City",MN,USA,Lincoln,"Lake City",MN,USA,0000-00-00,W
breweco01,Corey,Corey,Wayne,Brewer,NULL,NULL,NULL,"The Drunken Dribbler",G-F,0,0,81,185,Florida,NULL,1986-03-05,Portland,TN,USA,Portland,Portland,TN,USA,0000-00-00,B
breweja01,Jamison,Jamison,"Rudy Van",Brewer,NULL,NULL,NULL,NULL,G,0,0,76,180,Auburn,NULL,1980-11-19,"East Point",GA,USA,"Tri-Cities / Newport","East Point / Kensington","GA / MD",USA,0000-00-00,B
breweji01,Jim,James,Turner,Brewer,NULL,NULL,NULL,"Jim, Brew, Papa",F-C,0,0,81,210,Minnesota,NULL,1951-12-03,Maywood,IL,USA,"Proviso East",Maywood,IL,USA,0000-00-00,B
brewero01,Ron,Ronald,Charles,Brewer,NULL,NULL,NULL,"Ron, Boot",G,0,0,76,180,Arkansas,"Westark CC",1955-09-16,"Fort Smith",AR,USA,Northside,"Fort Smith",AR,USA,0000-00-00,B
brewero02,Ronnie,"Ronnie ",NULL,Brewer,NULL,NULL,NULL,NULL,G,0,0,79,220,Arkansas,NULL,1985-03-20,Portland,OR,USA,Fayetteville,Fayetteville,AR,USA,0000-00-00,B
brezepr01,Primoz,Primoz,NULL,Brezec,NULL,NULL,NULL,NULL,C,0,0,85,243,none,NULL,1979-10-02,Postojna,NULL,SLV,NULL,NULL,NULL,NULL,0000-00-00,W
brianfr01,Frank,Frank,Sands,Brian,NULL,NULL,NULL,"Frankie, Flash",G,0,0,73,180,"Louisiana State",NULL,1923-05-01,Zachary,LA,USA,Zachary,Zachary,LA,USA,0000-00-00,W
brickfr01,Frank,Francis,Anthony,Brickowski,NULL,NULL,NULL,"Frank, Brick",F-C,0,0,81,240,"Penn State",NULL,1959-08-14,Bayville,NY,USA,"Locust Valley","Locust Valley",NY,USA,0000-00-00,W
bridgbi01,Bill,William,C.,Bridges,NULL,NULL,NULL,"Bill, Big Bill",F-C,0,0,77,228,Kansas,NULL,1939-04-04,Hobbs,NM,USA,Hobbs,Hobbs,NM,USA,0000-00-00,B
bridgju01,Junior,Ulysses,Lee,Bridgeman,NULL,NULL,NULL,"Junior, J.B., The Torch",F-G,0,0,77,210,Louisville,NULL,1953-09-17,"East Chicago",IN,USA,Washington,"East Chicago",IN,USA,0000-00-00,B
brighal01,Al,Horace,Albert,Brightman,NULL,NULL,NULL,Al,F,0,0,74,195,"Long Beach State","Morris Harvey",1923-09-22,Eureka,CA,USA,Wilson,"Long Beach",CA,USA,1992-06-10,W
brindau01,Aud,Audley,NULL,Brindley,NULL,NULL,Jr.,Aud,F,0,0,76,175,Dartmouth,NULL,1923-12-31,Mineola,NY,USA,"Rockville Centre","Rockville Centre",NY,USA,1957-11-19,W
briskjo01,John,John,NULL,Brisker,NULL,NULL,NULL,NULL,F-G,0,0,77,210,Toledo,NULL,1947-06-15,Detroit,MI,USA,Hamtramck,Hamtramck,MI,USA,0000-00-00,B
bristal01,Allan,Allan,Mercer,Bristow,NULL,NULL,Jr.,Disco,F-G,0,0,79,210,"Virginia Tech",NULL,1951-08-23,Richmond,VA,USA,Henrico,Richmond,VA,USA,0000-00-00,W
bristcl01,NULL,Clayton,Lorenz,Bristow,NULL,NULL,NULL,NULL,F,0,0,75,180,Morningside,NULL,0000-00-00,NULL,NULL,NULL,Central,"Sioux City",IA,USA,0000-00-00,W
brittda01,David,David,NULL,Britton,NULL,NULL,NULL,Dave,G,0,0,76,180,"Texas A&M","Potomac State JC",1958-08-29,"New York",NY,USA,Kennedy,Bronx,NY,USA,0000-00-00,B
brittmi01,Mike,Michael,James,Brittain,NULL,NULL,NULL,Mike,C,0,0,84,235,"South Carolina",NULL,1963-06-21,Clearwater,FL,USA,Clearwater,Clearwater,FL,USA,0000-00-00,W
brittty01,Tyrone,Tyrone,NULL,Britt,NULL,NULL,NULL,NULL,G,0,0,76,190,"Johnson C. Smith","North Carolina Central",1944-04-18,NULL,NULL,NULL,"Thomas Edison",Philadelphia,PA,USA,0000-00-00,B
brittwa01,Wayman,Wayman,P.,Britt,NULL,NULL,NULL,NULL,G,0,0,74,185,Michigan,NULL,1952-08-31,"Wilson Mills",NC,USA,Northern,Flint,MI,USA,0000-00-00,B
brockjo01,Jon,Jonathan,Rodney,Brockman,NULL,NULL,NULL,Jon,F,0,0,79,255,Washington,NULL,1987-03-20,Snohomish,WA,USA,Snohomish,Snohomish,WA,USA,0000-00-00,W
brogaji01,Jim,James,Riley,Brogan,NULL,NULL,NULL,Jim,G,0,0,76,185,"West Virginia Wesleyan",NULL,1958-02-24,Ardmore,PA,USA,"Lower Merion",Ardmore,PA,USA,0000-00-00,W
brokaga01,Gary,Gary,George,Brokaw,NULL,NULL,NULL,NULL,G,0,0,76,178,"Notre Dame",NULL,1954-01-11,"New Brunswick",NJ,USA,"New Brunswick","New Brunswick",NJ,USA,0000-00-00,B
brookaa01,Aaron,Aaron,Jamal,Brooks,NULL,NULL,NULL,NULL,G,0,0,72,160,Oregon,NULL,1985-01-14,Seattle,WA,USA,"Franklin  ",Seattle,WA,USA,0000-00-00,B
brookcl01,Clarence,Clarence,NULL,Brookins,NULL,NULL,NULL,NULL,F,0,0,76,190,Temple,NULL,0000-00-00,"(ht) Philadelphia",PA,USA,"John Bartram",Philadelphia,PA,USA,0000-00-00,B
brookke01,Kevin,Kevin,NULL,Brooks,NULL,NULL,NULL,NULL,F,0,0,78,200,"Southwestern Louisiana",NULL,1969-10-12,Beaufort,SC,USA,"White Castle","White Castle",LA,USA,0000-00-00,B
brookma01,MarShon,MarShon,Scitif,Brooks,NULL,NULL,NULL,NULL,G-F,0,0,77,200,Providence,NULL,1989-01-26,"Long Branch",NJ,USA,Tucker,Tucker,GA,USA,0000-00-00,B
brookmi01,Mike,Michael,Anthony,Brooks,NULL,NULL,NULL,Mike,F,0,0,79,220,LaSalle,NULL,1958-08-17,Philadelphia,PA,USA,"West Catholic",Philadelphia,PA,USA,0000-00-00,B
brookpr01,Price,Emery,Price,Brookfield,NULL,NULL,NULL,Price,F-G,0,0,76,185,"West Texas State","Iowa State",1920-05-11,Floydada,TX,USA,Friona,Friona,TX,USA,2006-04-17,W
brooksc01,Scott,Scott,William,Brooks,NULL,NULL,NULL,NULL,G,0,0,71,165,California-Irvine,"TCU / San Joaquin Delta",1965-07-31,"French Camp",CA,USA,"East Union",Manteca,CA,USA,0000-00-00,W
brottdi01,NULL,Richard,NULL,Brott,NULL,NULL,NULL,Dick,C,0,0,80,210,Denver,NULL,1935-09-19,NULL,NULL,NULL,East,Denver,CO,USA,0000-00-00,W
broveji01,Jim,Jim,NULL,Brovelli,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brown01,NULL,NULL,NULL,Brown,NULL,NULL,NULL,NULL,G,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownan01,Andre,Andre,D.,Brown,NULL,NULL,NULL,NULL,F,0,0,81,245,DePaul,NULL,1981-05-12,Chicago,IL,USA,Leo,Chicago,IL,USA,0000-00-00,B
brownbi01,NULL,Bill,NULL,Brownell,NULL,NULL,NULL,NULL,C,0,0,78,235,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownbi02,NULL,Bill,NULL,Brown,NULL,NULL,NULL,NULL,F,0,0,75,0,Maryland,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownbo01,Bob,Robert,Edward,Brown,NULL,NULL,NULL,"Bob, Bobby",F,0,0,76,205,"Miami (OH)",NULL,1923-11-12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownbo02,Bobby,Robert,Douglas,Brown,NULL,NULL,NULL,Bobby,G,0,0,74,175,"Cal-State Fullerton",NULL,1984-09-24,"Los Angeles",CA,USA,Westchester,"Los Angeles",CA,USA,0000-00-00,B
brownbo03,NULL,Bob,NULL,Brown,NULL,NULL,NULL,NULL,F-C,0,0,79,0,Oklahoma,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownch01,Chucky,Clarence,NULL,Brown,NULL,NULL,NULL,"Chucky, Wild Thing",F,0,0,79,214,"North Carolina State",NULL,1968-02-29,"New York",NY,USA,"North Brunswick",Leland,NC,USA,0000-00-00,B
brownda01,Darrell,Darrel,K.,Brown,NULL,NULL,NULL,NULL,F,0,0,74,175,"Humboldt State","Humboldt State/ College of Pacific",1923-03-14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1990-10-07,W
brownda02,Damone,Damone,Lamar,Brown,NULL,NULL,NULL,NULL,F,0,0,80,200,Syracuse,NULL,1979-06-28,Buffalo,NY,USA,"Seneca Vocational",Buffalo,NY,USA,0000-00-00,B
brownda03,Dave,Dave,NULL,Brown,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brownde01,Dee,DeCovan,Kadell,Brown,NULL,NULL,NULL,"Dee, Dee-lightful",G,0,0,73,160,Jacksonville,NULL,1968-11-29,Jacksonville,FL,USA,"The Bolles School",Jacksonville,FL,USA,0000-00-00,B
brownde02,Devin,Devin,NULL,Brown,NULL,NULL,NULL,NULL,G-F,0,0,77,210,"Texas-San Antonio",NULL,1978-12-30,"Salt Lake City",UT,USA,"South Sanwest Campus","San Antonio",TX,USA,0000-00-00,B
brownde03,Dee,Daniel,NULL,Brown,NULL,NULL,NULL,Dee,G,0,0,72,181,Illinois,NULL,1984-08-17,Jackson,MS,USA,"Proviso East",Maywood,IL,USA,0000-00-00,B
brownde04,Derrick,Derrick,Paul,Brown,NULL,NULL,NULL,NULL,NULL,0,0,79,225,Xavier,NULL,1987-09-07,Oakland,CA,USA,Chaminade-Julienne,Dayton,OH,USA,0000-00-00,B
browner01,Ernest,Ernest,NULL,Brown,NULL,NULL,NULL,NULL,C,0,0,84,244,"Indian Hills CC","Mesa CC",1979-05-17,Bronx,NY,USA,"St. Raymonds",Bronx,NY,USA,0000-00-00,B
brownfr01,Fred,Fred,NULL,Brown,NULL,NULL,NULL,"Downtown, Freddie",G,0,0,75,182,Iowa,"Southeastern CC",1948-08-07,Milwaukee,WI,USA,Lincoln,Milwaukee,WI,USA,0000-00-00,B
brownge01,George,George,Raff,Brown,NULL,NULL,NULL,"Sweet Georgia Brown",F,0,0,78,190,"Wayne State (MI)",NULL,1935-10-30,"New Orleans",LA,USA,"Cass Tech",Detroit,MI,USA,0000-00-00,B
brownge02,Gerald,Gerald,NULL,Brown,NULL,NULL,NULL,NULL,G,0,0,76,210,Pepperdine,NULL,1975-07-28,"Los Angeles",CA,USA,"Carl Hayden",Phoenix,AZ,USA,0000-00-00,B
brownge03,NULL,Eugene,NULL,Brown,NULL,NULL,NULL,Gene,G,0,0,75,170,"San Francisco",NULL,1935-11-13,NULL,NULL,NULL,Washington,"San Francisco",CA,USA,0000-00-00,B
brownha01,Harold,Harold,V.,Brown,NULL,NULL,NULL,"Hal, Brownie",G,0,0,72,155,Evansville,NULL,1923-10-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
brownhe01,Herb,Herb,NULL,Brown,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brownhi01,NULL,Hillery,L.,Brown,NULL,NULL,NULL,NULL,F-G,0,0,75,190,none,NULL,1912-07-30,Chicago,IL,USA,"Wendell Phillips",Chicago,IL,USA,1991-02-08,B
brownhu01,Hubie,Hubie,NULL,Brown,NULL,NULL,NULL,NULL,NULL,0,0,72,160,Niagara,NULL,1933-09-25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brownji01,Jim,James,NULL,Browne,NULL,NULL,NULL,"Jim, Stretch",C,0,0,82,235,none,NULL,1930-01-01,Midlothian,IL,USA,Tilden,Chicago,IL,USA,0000-00-00,W
brownji02,NULL,Jim,NULL,Brown,NULL,NULL,NULL,NULL,G-F,0,0,73,190,Temple,NULL,0000-00-00,NULL,NULL,NULL,"South Philadelphia",Philadelphia,PA,USA,0000-00-00,W
brownjo01,John,John,Young,Brown,NULL,NULL,NULL,NULL,F,0,0,79,220,Missouri,NULL,1951-12-14,Frankfurt,NULL,GER,Dixon,Dixon,MO,USA,0000-00-00,W
brownke01,Kedrick,Albert,Kedrick,Brown,NULL,NULL,NULL,Kedrick,F,0,0,79,222,"Okaloosa-Walton CC",NULL,1981-03-18,Zachary,LA,USA,Zachary,Zachary,LA,USA,0000-00-00,B
brownkw01,Kwame,Kwame,James,Brown,NULL,NULL,NULL,NULL,C-F,0,0,83,240,none,NULL,1982-03-10,Charleston,SC,USA,"Glynn Academy",Brunswick,GA,USA,0000-00-00,B
brownla01,Larry,Lawrence,Harvey,Brown,NULL,NULL,NULL,Larry,G,0,0,69,160,"North Carolina ",NULL,1940-09-14,Brooklyn,NY,USA,"Long Beach / Hargrave Mil Acad","Long Beach / Chatham","NY / VA",USA,0000-00-00,W
brownle01,Leon,Leon,NULL,Brown,NULL,NULL,NULL,Stretch,F,0,0,75,190,Wyoming,NULL,1919-10-12,NULL,NULL,NULL,Cheyenne,Cheyenne,WY,USA,1990-10-14,W
brownle02,Lewis,Lewis,NULL,Brown,NULL,NULL,NULL,NULL,C,0,0,82,225,UNLV,NULL,1955-02-19,"Los Angeles",CA,USA,"Verbum Dei","Los Angeles",CA,USA,2011-09-14,B
brownma01,Marcus,Marcus,James,Brown,NULL,NULL,NULL,NULL,G,0,0,75,185,"Murray State",NULL,1974-04-03,"West Memphis",AR,USA,"West Memphis","West Memphis",AR,USA,0000-00-00,B
brownma02,NULL,Marshall,Earl,Brown,NULL,NULL,NULL,NULL,F,0,0,75,170,"Texas Tech","Lon Morris JC (TX.)",1918-06-28,Whitehouse,TX,USA,Whitehouse,Whitehouse,TX,USA,2008-08-20,W
brownmi01,Mike,Michael,NULL,Brown,NULL,NULL,NULL,"Mike, Bear",C-F,0,0,81,257,"George Washington",NULL,1963-07-19,Newark,NJ,USA,"Clifford J. Scott","East Orange",NJ,USA,0000-00-00,B
brownmi02,Mike,Mike,NULL,Brown,NULL,NULL,NULL,NULL,NULL,0,0,75,200,"San Diego",NULL,1970-03-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brownmy01,Myron,Julian,Myron,Brown,NULL,NULL,NULL,Myron,G,0,0,74,180,"Slippery Rock",NULL,1969-11-03,"McKees Rocks",PA,USA,Sto-Rox,"McKees Rocks",PA,USA,0000-00-00,B
brownph01,Philip,Philip,NULL,Brownstein,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
brownpj01,P.J.,Collier,NULL,Brown,NULL,NULL,Jr.,"P.J., Big Cat",C-F,0,0,83,225,"Louisiana Tech",NULL,1969-10-14,Detroit,MI,USA,"Winnfield Senior",Winnfield,LA,USA,0000-00-00,B
brownra01,Raymond,Raymond,NULL,Brown,NULL,NULL,NULL,NULL,F,0,0,80,220,Idaho,"Mississippi State",1965-07-05,Atlanta,GA,USA,Sylvan,Atlanta,GA,USA,0000-00-00,B
brownra02,Randy,Randy,NULL,Brown,NULL,NULL,NULL,NULL,G,0,0,74,190,"New Mexico State","Houston / Howard Co. (DNP)",1968-05-22,Chicago,IL,USA,Collins,Chicago,IL,USA,0000-00-00,B
brownri01,Rickey,Rickey,Darnell,Brown,NULL,NULL,NULL,NULL,C-F,0,0,82,215,"Mississippi State",NULL,1958-08-20,"Madison County",MS,USA,"West Fulton",Atlanta,GA,USA,0000-00-00,B
brownro01,"Roger A.",Roger,William,Brown,NULL,NULL,NULL,NULL,F-G,0,0,77,205,Dayton,NULL,1942-05-22,Brooklyn,NY,USA,Wingate,Brooklyn,NY,USA,1997-03-04,B
brownro02,Roger,Walter,Roger,Brown,NULL,NULL,NULL,Roger,C,0,0,83,225,Kansas,NULL,1950-02-23,Chicago,IL,USA,Englewood,Chicago,IL,USA,0000-00-00,B
brownro03,NULL,William,NULL,Brown,NULL,NULL,NULL,Rookie,F-C,0,0,76,190,Howard,"Virginia Union",1925-02-15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1971-05-22,B
brownsh01,Shannon,Shannon,NULL,Brown,NULL,NULL,NULL,NULL,G,0,0,76,205,"Michigan State",NULL,1985-11-29,Maywood,IL,USA,"Proviso East",Maywood,IL,USA,0000-00-00,B
brownst01,Stan,Stanley,NULL,Brown,NULL,NULL,NULL,"Stan, Loady",F,0,0,75,200,none,NULL,1929-06-27,Philadelphia,PA,USA,"South Philadelphia",Philadelphia,PA,USA,2009-08-02,W
brownti01,Tierre,Tierre,NULL,Brown,NULL,NULL,NULL,NULL,G,0,0,74,189,"McNeese State",NULL,1979-06-03,Iowa,LA,USA,Iowa,Iowa,LA,USA,0000-00-00,B
brownto01,Tony,Anthony,William,Brown,NULL,NULL,NULL,Tony,F-G,0,0,75,185,Arkansas,NULL,1960-07-29,Chicago,IL,USA,Farragut,Chicago,IL,USA,0000-00-00,B
brucejo01,NULL,John,NULL,Bruce,NULL,NULL,NULL,NULL,F-G,0,0,75,190,"Rhode Island State",NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
bruchca01,NULL,Carl,NULL,Bruch,NULL,NULL,NULL,NULL,C-F,0,0,76,190,"Iowa State",NULL,0000-00-00,NULL,NULL,NULL,East,Waterloo,IA,USA,0000-00-00,W
brundst01,Stanley,Stanley,Dwayne,Brundy,NULL,NULL,NULL,Stan,F,0,0,78,210,DePaul,NULL,1967-11-13,"New Orleans",LA,USA,Crenshaw,"Los Angeles",CA,USA,0000-00-00,B
brunkbr01,Brian,Brian,J.,Brunkhorst,NULL,NULL,NULL,Bronk,F,0,0,77.5,208,Marquette,NULL,1945-06-12,Owen,WI,USA,Abbotsford,Abbotsford,WI,USA,0000-00-00,W
brunsge01,George,George,William,Bruns,NULL,NULL,NULL,NULL,G,0,0,72,160,Manhattan,NULL,1946-08-30,Brooklyn,NY,USA,"St. Augustine",Brooklyn,NY,USA,0000-00-00,W
brunsri01,Rick,Rick,Daniel,Brunson,NULL,NULL,NULL,NULL,G,0,0,76,190,Temple,NULL,1972-06-14,Syracuse,NY,USA,Salem,Salem,MA,USA,0000-00-00,B
bryanch01,NULL,Chester,NULL,Bryan,NULL,NULL,NULL,Chet,G,0,0,70,170,"Oklahoma City","New Mexico Mines",0000-00-00,NULL,NULL,NULL,"Capitol Hill","Oklahoma City",OK,USA,0000-00-00,W
bryanem01,Emmette,Emmette,NULL,Bryant,NULL,NULL,NULL,Em,G,0,0,73,175,DePaul,NULL,1938-11-04,Chicago,IL,USA,"Crane Tech",Chicago,IL,USA,0000-00-00,B
bryanjo01,Joe,Joseph,Washington,Bryant,NULL,NULL,NULL,"Joe, Jellybean",F-C-G,0,0,81,185,LaSalle,NULL,1954-10-19,Philadelphia,PA,USA,"John Bartram",Philadelphia,PA,USA,0000-00-00,B
bryanko01,Kobe,Kobe,Bean,Bryant,NULL,NULL,NULL,NULL,G,0,0,78,200,none,NULL,1978-08-23,Philadelphia,PA,USA,"Lower Merion",Ardmore,PA,USA,0000-00-00,B
bryanma01,Mark,Mark,Craig,Bryant,NULL,NULL,NULL,NULL,F-C,0,0,81,245,"Seton Hall",NULL,1965-04-25,"Glen Ridge",CA,USA,Columbia,Maplewood,NJ,USA,0000-00-00,B
bryanwa01,Wallace,Wallace,Gordon,Bryant,NULL,NULL,Jr.,NULL,C,0,0,84,245,"San Francisco",NULL,1959-07-14,Madrid,NULL,ESP,Emerson,Gary,IN,USA,0000-00-00,B
brynto01,Torgeir,Torgeir,NULL,Bryn,NULL,NULL,NULL,NULL,C,0,0,81,250,"SW Texas State","Mira Costa College",1964-08-08,Oslo,NULL,NOR,NULL,NULL,NULL,NULL,0000-00-00,W
buccige01,George,George,P.,Bucci,NULL,NULL,Jr.,"The King",G,0,0,75,200,Manhattan,NULL,1953-07-09,Cornwall,NY,USA,"Newburgh Free Academy",Newburgh,NY,USA,0000-00-00,W
buckhjo01,Joe,Joseph,NULL,Buckhalter,NULL,NULL,NULL,"Joe, Jumpin' Joe",F,0,0,79,210,"Tennessee State",NULL,1937-08-01,Jacksonville,MS,USA,Tilden,Chicago,IL,USA,0000-00-00,B
buckncl01,Cleveland,Cleveland,NULL,Buckner,NULL,NULL,NULL,NULL,F-C,0,0,81,210,"Jackson State",NULL,1938-08-17,"Yazoo City",MS,USA,NULL,NULL,NULL,NULL,2006-10-05,B
buckngr01,Greg,Gregory,Derayle,Buckner,NULL,NULL,NULL,Greg,G,0,0,76,210,Clemson,NULL,1976-09-16,Hopkinsville,KY,USA,"University Heights Academy",Hopkinsville,KY,USA,0000-00-00,B
bucknqu01,Quinn,William,Quinn,Buckner,NULL,NULL,NULL,"Quinn, Q.B.",G,0,0,75,190,Indiana,NULL,1954-08-20,Phoenix,IL,USA,Thornridge,Dolton,IL,USA,0000-00-00,B
bucknst01,Steve,Steven,Lee,Bucknall,NULL,NULL,NULL,Steve,G,0,0,78,215,"North Carolina",NULL,1966-03-17,London,NULL,ENG,"Gov. Dummer",Byfield,MA,USA,0000-00-00,B
buckwbu01,Bucky,Bucky,NULL,Buckwalter,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
buddda01,Dave,David,L.,Budd,NULL,NULL,NULL,Dave,F,0,0,78,205,"Wake Forest",NULL,1938-10-28,Woodbury,NJ,USA,Woodbury,Woodbury,NJ,USA,0000-00-00,W
budinch01,Chase,Chase,Andrew,Budinger,NULL,NULL,NULL,NULL,G-F,0,0,79,218,Arizona,NULL,1988-05-22,Encinatas,CA,USA,"La Costa Canyon",Carlsbad,CA,USA,0000-00-00,W
budkowa01,Walter,Walter,NULL,Budko,NULL,NULL,Jr.,Walt,F-C,0,0,77,220,Columbia,NULL,1925-06-30,Brooklyn,NY,USA,"F.K. Lane/ Trinity School","Brooklyn / New York",NY,USA,0000-00-00,W
buechju01,Jud,Judson,Donald,Buechler,NULL,NULL,NULL,Jud,F-G,0,0,78,220,Arizona,NULL,1968-06-19,"San Diego",CA,USA,Poway,Poway,CA,USA,0000-00-00,W
buehlke01,NULL,Ken,NULL,Buehler,NULL,NULL,NULL,NULL,F-C,0,0,74,180,"Milwaukee State Teachers",NULL,0000-00-00,NULL,NULL,NULL,Edgar,Edgar,WI,USA,0000-00-00,W
buforro01,Rodney,Rodney,Alan,Buford,NULL,NULL,NULL,Buf,G-F,0,0,77,189,Creighton,NULL,1977-11-02,Milwaukee,WI,USA,Vincent,Milwaukee,WI,USA,0000-00-00,B
bullama01,Matt,Matthew,Gordon,Bullard,NULL,NULL,NULL,Matt,F,0,0,82,215,Iowa,Colorado,1967-06-05,"West Des Moines",IA,USA,Valley,"West Des Moines",IA,USA,0000-00-00,W
buncela01,Larry,Lawrence,Melvin,Bunce,NULL,NULL,NULL,Larry,C,0,0,84,240,"Utah State","UTEP/Riverside CC",1945-07-29,Tacoma,WA,USA,Ramona,Riverside,CA,USA,0000-00-00,W
bunchgr01,Greg,Darnell,Greg,Bunch,NULL,NULL,NULL,Greg,F,0,0,78,190,"Cal. State - Fullerton",NULL,1956-05-15,"San Bernardino",CA,USA,Pacific,"San Bernadino",CA,USA,0000-00-00,B
buntdi01,Dick,Richard,J.,Bunt,NULL,NULL,NULL,Dick,G,0,0,72,170,NYU,NULL,1930-07-13,"New York",NY,USA,Bayside,Bayside,NY,USA,0000-00-00,W
buntibi01,Bill,William,L.,Buntin,NULL,NULL,NULL,Bill,C-F,0,0,79,250,Michigan,NULL,1942-05-05,Detroit,MI,USA,"Cass Tech / Northern",Detroit,MI,USA,1968-05-09,B
buntibi02,Bill,William,Carl,Bunting,NULL,NULL,NULL,Bill,F-C,0,0,80,195,"North Carolina",NULL,1947-08-26,"New Bern",NC,USA,"New Bern","New Bern",NC,USA,0000-00-00,W
burdeti01,Ticky,Luther,D.,Burden,NULL,NULL,NULL,Ticky,G,0,0,74,185,Utah,NULL,1953-02-28,"Haines City",FL,USA,"Philip Schuyler",Albany,NY,USA,0000-00-00,B
burgefr01,NULL,Franklin,Douglas,Burgess,NULL,NULL,NULL,Frank,G,0,0,73,193,Gonzaga,"Arkansas AM&N",1935-03-09,Eudora,AR,USA,Eudora,Eudora,AR,USA,2010-03-26,B
burkepa01,Pat,Patrick,John,Burke,NULL,NULL,NULL,Pat,F-C,0,0,83,250,Auburn,NULL,1973-12-14,Dublin,NULL,IRL,Mariner,"Cape Coral",FL,USA,0000-00-00,W
