year,lgID,tmID,franchID,confID,divID,rank,confRank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmRebound,d_tmRebound,homeWon,homeLost,awayWon,awayLost,neutWon,neutLoss,confWon,confLoss,divWon,divLoss,pace,won,lost,games,min,arena,attendance,bbtmID
1946,NBL,YOU,YOU,NULL,EA,6,0,NULL,"Youngstown Bears",925,0,505,819,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,10,12,2,20,0,0,0,0,0,0,0,12,32,44,NULL,NULL,0,YOU
1947,NBL,AND,AND,NULL,EA,2,0,CF,"Anderson Duffey Packers",1451,0,996,1589,0,0,0,0,0,0,0,0,0,0,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562,0,0,27,2,13,15,2,1,0,0,0,0,0,42,18,60,NULL,NULL,0,AND
1947,PBLA,ATC,ATC,NULL,SO,1,0,NULL,"Atlanta Crackers",158,0,105,158,0,0,0,0,0,0,122,0,0,0,421,133,0,87,154,0,0,0,0,0,0,135,0,0,0,353,0,0,3,0,0,1,4,0,0,0,0,0,0,7,1,8,NULL,"Sports Arena",0,NULL
1947,PBLA,BIR,BIR,NULL,SO,3,0,NULL,"Birmingham Skyhawks",139,0,110,172,0,0,0,0,0,0,115,0,0,0,388,139,0,80,130,0,0,0,0,0,0,146,0,0,0,358,0,0,5,0,0,2,0,0,0,0,0,0,0,5,2,7,NULL,"Municipal Auditorium",0,NULL
1947,NBA,BLB,BLB,NULL,WD,2,0,NC,"Baltimore Bullets",1288,4283,994,1443,0,0,0,0,0,320,1080,0,0,0,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385,0,0,17,7,11,13,0,0,0,0,10,14,0,28,20,48,11695,"Baltimore Coliseum",0,BLT
1947,NBA,BOS,BOS,NULL,ED,3,0,R1,"Boston Celtics",1241,4323,821,1246,0,0,0,0,0,364,1065,0,0,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,11,13,9,15,0,0,0,0,11,13,0,20,28,48,11645,"Boston Garden",32767,BOS
1947,PBLA,CHG,CHG,NULL,NO,1,0,NULL,"Chicago Gears",248,0,87,141,0,0,0,0,0,0,89,0,0,0,583,198,0,59,112,0,0,0,0,0,0,115,0,0,0,455,0,0,1,0,7,0,0,0,0,0,0,0,0,8,0,8,NULL,"International Amphitheatre",0,NULL
1947,NBA,CHS,CHS,NULL,WD,2,0,SF,"Chicago Stags",1390,4683,860,1305,0,0,0,0,0,432,1138,0,0,0,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513,0,0,14,10,14,10,0,0,0,0,11,13,0,28,20,48,11695,"Chicago Stadium",0,CHS
1947,PBLA,CHT,CHT,NULL,SO,4,0,NULL,"Chattanooga Majors",112,0,75,119,0,0,0,0,0,0,102,0,0,0,299,123,0,81,122,0,0,0,0,0,0,97,0,0,0,327,0,0,3,1,0,2,0,0,0,0,0,0,0,3,3,6,NULL,"Memorial Auditorium",0,NULL
1947,NBL,FNT,FNT,NULL,EA,6,0,NULL,"Flint/Midland Dow A.C.'s",1265,0,973,1507,0,0,0,0,0,0,0,0,0,0,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162,0,0,7,22,1,26,0,4,0,0,0,0,0,8,52,60,NULL,NULL,0,FNT
1947,NBL,FTW,DET,NULL,EA,3,0,CS,"Fort Wayne Zollner Pistons",1287,0,1017,1503,0,0,0,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,0,0,24,3,14,16,2,1,0,0,0,0,0,40,20,60,NULL,NULL,0,FWZ
1947,PBLA,GRR,GRR,NULL,NO,3,0,NULL,"Grand Rapids Rangers",125,0,67,108,0,0,0,0,0,0,96,0,0,0,317,115,0,78,122,0,0,0,0,0,0,86,0,0,0,308,0,0,2,1,1,2,0,0,0,0,0,0,0,3,3,6,NULL,"Civic Auditorium",0,NULL
1947,PBLA,HMV,HMV,NULL,SO,7,0,NULL,"Houston Mavericks",48,0,25,41,0,0,0,0,0,0,25,0,0,0,121,40,0,18,31,0,0,0,0,0,0,27,0,0,0,98,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,NULL,"Municipal Auditorium",0,NULL
1947,NBL,INK,INJ,NULL,WE,4,0,CS,"Indianapolis Kautskys",1321,0,913,1388,0,0,0,0,0,0,0,0,0,0,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728,0,0,17,10,5,25,2,0,0,0,0,0,0,24,35,59,NULL,NULL,0,INK
1947,PBLA,KCB,KCB,NULL,NO,6,0,NULL,"Kansas City Blues",102,0,71,122,0,0,0,0,0,0,119,0,0,0,275,108,0,88,128,0,0,0,0,0,0,106,0,0,0,304,0,0,1,2,0,2,0,1,0,0,0,0,0,1,5,6,NULL,"Municipal Auditorium (MO)",0,NULL
1947,PBLA,LOU,LOU,NULL,NO,4,0,NULL,"Louisville Colonels",118,0,65,111,0,0,0,0,0,0,77,0,0,0,301,131,0,61,94,0,0,0,0,0,0,93,0,0,0,323,0,0,1,2,0,2,1,0,0,0,0,0,0,2,4,6,NULL,"Louisville Armory",0,NULL
1947,NBL,MNL,LAL,NULL,WE,1,0,WC,"Minneapolis Lakers",1462,0,919,1325,0,0,0,0,0,0,0,0,0,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,23,5,15,11,5,1,0,0,0,0,0,43,17,60,NULL,NULL,0,MNL
1947,PBLA,NOL,NOL,NULL,SO,5,0,NULL,"New Orleans Hurricanes",181,0,93,143,0,0,0,0,0,0,128,0,0,0,455,198,0,95,168,0,0,0,0,0,0,114,0,0,0,491,0,0,0,1,3,4,0,0,0,0,0,0,0,3,5,8,NULL,"Coliseum Arena",0,NULL
1947,NBA,NYK,NYK,NULL,ED,2,0,R1,"New York Knicks",1355,4724,868,1291,0,0,0,0,0,376,1076,0,0,0,3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427,0,0,12,12,14,10,0,0,0,0,18,6,0,26,22,48,11545,"Madison Square Garden (III)",32767,NYK
1947,PBLA,OKD,OKD,NULL,SO,6,0,NULL,"Oklahoma City Drillers",79,0,58,93,0,0,0,0,0,0,91,0,0,0,216,80,0,64,108,0,0,0,0,0,0,71,0,0,0,224,0,0,1,1,1,1,0,1,0,0,0,0,0,2,3,5,NULL,"Municipal Auditorium",0,NULL
1947,PBLA,OMA,OMA,NULL,NO,5,0,NULL,"Omaha Tomahawks",118,0,62,103,0,0,0,0,0,0,79,0,0,0,298,144,0,57,98,0,0,0,0,0,0,86,0,0,0,345,0,0,1,3,1,0,0,1,0,0,0,0,0,2,4,6,NULL,"Creighton University",0,NULL
1947,NBL,OSH,OSH,NULL,WE,3,0,CS,"Oshkosh All-Stars",1328,0,926,1376,0,0,0,0,0,0,0,0,0,0,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575,0,0,20,8,8,20,1,3,0,0,0,0,0,29,31,60,NULL,NULL,0,OSH
1947,NBA,PHW,GSW,NULL,ED,1,0,F,"Philadelphia Warriors",1279,4875,963,1349,0,0,0,0,0,335,934,0,0,0,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,14,10,13,11,0,0,0,0,16,8,0,27,21,48,11695,"Philadelphia Arena",32767,PHW
1947,NBA,PRO,PRO,NULL,ED,4,0,NULL,"Providence Steamrollers",1268,4630,782,1275,0,0,0,0,0,347,1105,0,0,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873,0,0,3,21,3,21,0,0,0,0,3,21,0,6,42,48,11695,"Rhode Island Auditorium",0,PRO
1947,NBL,ROC,SAC,NULL,EA,1,0,LC,"Rochester Royals",1452,0,973,1408,0,0,0,0,0,0,0,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,26,4,17,11,1,1,0,0,0,0,0,44,16,60,NULL,NULL,0,ROC
1947,NBL,SHE,SHE,NULL,WE,5,0,NULL,"Sheboygan Redskins",1252,0,903,1414,0,0,0,0,0,0,0,0,0,0,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653,0,0,13,14,8,21,2,2,0,0,0,0,0,23,37,60,NULL,NULL,0,SHE
1947,PBLA,SPR,SPR,NULL,SO,8,0,NULL,"Springfield Squires",156,0,73,144,0,0,0,0,0,0,137,0,0,0,385,169,0,109,175,0,0,0,0,0,0,120,0,0,0,447,0,0,1,2,0,5,0,0,0,0,0,0,0,1,7,8,NULL,"Mosque Temple",0,NULL
1947,NBA,STB,STB,NULL,WD,1,0,SF,"St. Louis Bombers",1297,4551,838,1244,0,0,0,0,0,218,1050,0,0,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335,0,0,17,7,12,12,0,0,0,0,14,10,0,29,19,48,11695,"St. Louis Arena",0,STB
1947,PBLA,STJ,STJ,NULL,NO,8,0,NULL,"St. Joseph Outlaws",134,0,72,127,0,0,0,0,0,0,99,0,0,0,340,168,0,70,118,0,0,0,0,0,0,103,0,0,0,406,0,0,1,3,0,2,0,1,0,0,0,0,0,1,6,7,NULL,"City Auditorium",0,NULL
1947,PBLA,STP,STP,NULL,NO,2,0,NULL,"St. Paul Saints",204,0,89,152,0,0,0,0,0,0,135,0,0,0,497,178,0,90,159,0,0,0,0,0,0,117,0,0,0,446,0,0,1,1,5,2,0,0,0,0,0,0,0,6,3,9,NULL,"St. Paul Auditorium",0,NULL
1947,NBL,SYR,PHI,NULL,EA,4,0,CS,"Syracuse Nationals",1311,0,936,1416,0,0,0,0,0,0,0,0,0,0,3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749,0,0,15,14,7,19,2,3,0,0,0,0,0,24,36,60,NULL,NULL,0,SYR
1947,NBL,TOL,TOL,NULL,EA,5,0,NULL,"Toledo Jeeps",1240,0,811,1154,0,0,0,0,0,0,0,0,0,0,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,0,0,15,13,6,22,1,2,0,0,0,0,0,22,37,59,NULL,NULL,0,TOL
1947,NBL,TRI,ATL,NULL,WE,2,0,CF,"Tri-Cities Blackhawks",1340,0,976,1491,0,0,0,0,0,0,0,0,0,0,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,0,0,17,9,11,19,2,2,0,0,0,0,0,30,30,60,NULL,NULL,0,TCB
1947,PBLA,TUL,TUL,NULL,SO,2,0,NULL,"Tulsa Ranchers",167,0,99,160,0,0,0,0,0,0,133,0,0,0,433,157,0,98,165,0,0,0,0,0,0,149,0,0,0,412,0,0,3,1,4,1,0,1,0,0,0,0,0,7,3,10,NULL,"Fair Grounds Pavilion",0,NULL
1947,PBLA,WAT,WAT,NULL,NO,7,0,NULL,"Waterloo Hawks",126,0,56,104,0,0,0,0,0,0,94,0,0,0,308,134,0,72,122,0,0,0,0,0,0,74,0,0,0,340,0,0,1,4,0,1,0,0,0,0,0,0,0,1,5,6,NULL,"Waterloo Hippodrome",0,NULL
1947,NBA,WSC,WSC,NULL,WD,2,0,DT,"Washington Capitols",1336,4785,865,1203,0,0,0,0,0,305,1084,0,0,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415,0,0,19,5,9,15,0,0,0,0,13,11,0,28,20,48,11695,"Uline Arena",0,WSC
1948,NBL,AND,AND,NULL,EA,1,0,WC,"Anderson Duffey Packers",1705,0,1204,1761,0,0,0,0,0,0,1653,0,0,0,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034,0,0,32,2,17,13,0,0,0,0,0,0,0,49,15,64,NULL,NULL,0,AND
1948,NBA,BLB,BLB,NULL,ED,3,0,DS,"Baltimore Bullets",1736,5162,1545,2053,0,0,0,0,0,1000,1730,0,0,0,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4934,0,0,17,12,11,17,1,2,0,0,15,15,0,29,31,60,14600,"Baltimore Coliseum",0,BLT
1948,NBA,BOS,BOS,NULL,ED,5,0,NULL,"Boston Celtics",1706,5483,1181,1856,0,0,0,0,0,1135,1382,0,0,0,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,17,12,7,20,1,3,0,0,12,18,0,25,35,60,14600,"Boston Garden",32767,BOS
1948,NBA,CHS,CHS,NULL,WD,3,0,DS,"Chicago Stags",1905,5750,1228,1775,0,0,0,0,0,1220,1731,0,0,0,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798,0,0,16,8,18,14,4,0,0,0,16,14,0,38,22,60,14600,"Chicago Stadium",0,CHS
1948,NBL,DAY,DAY,NULL,EA,4,0,NULL,"Dayton Rens",857,0,553,900,0,0,0,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458,0,0,4,5,9,18,1,3,0,0,0,0,0,14,26,40,NULL,NULL,0,DAY
1948,NBL,DNN,DNN,NULL,WE,5,0,NULL,"Denver Nuggets",1303,0,1005,1563,0,0,0,0,0,0,0,0,0,0,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974,0,0,15,15,3,28,0,1,0,0,0,0,0,18,44,62,NULL,NULL,0,DEN
1948,NBL,DTK,DTK,NULL,EA,5,0,NULL,"Detroit Vagabond Kings",430,0,301,469,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,1,4,0,12,1,1,0,0,0,0,0,2,17,19,NULL,NULL,0,DTK
1948,NBA,FTW,DET,NULL,WD,5,0,NULL,"Fort Wayne Pistons",1536,5370,1385,1979,0,0,0,0,0,1082,1722,0,0,0,4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,0,0,15,14,5,23,2,1,0,0,8,22,0,22,38,60,14600,"North Side High School Gym",0,FWP
1948,NBL,HCB,HCB,NULL,EA,3,0,CS,"Hammond Calumet Buccaneers",1307,0,1168,1705,0,0,0,0,0,0,0,0,0,0,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016,0,0,15,16,5,25,1,0,0,0,0,0,0,21,41,62,NULL,NULL,0,HCB
1948,NBA,INJ,INJ,NULL,WD,6,0,NULL,"Indianapolis Jets",1621,5367,1240,1798,0,0,0,0,0,1225,1393,0,0,0,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,0,0,14,15,4,22,0,5,0,0,8,22,0,18,42,60,14575,"Hinkle Fieldhouse",0,INJ
1948,NBA,MNL,LAL,NULL,WD,2,0,NC,"Minneapolis Lakers",1885,5146,1272,1759,0,0,0,0,0,1134,1386,0,0,0,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,0,0,26,3,16,13,2,0,0,0,22,8,0,44,16,60,14600,"Minneapolis Auditorium",0,MNL
1948,NBA,NYK,NYK,NULL,ED,2,0,DF,"New York Knicks",1688,5237,1376,1959,0,0,0,0,0,1017,1559,0,0,0,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4663,0,0,18,11,12,17,2,0,0,0,17,13,0,32,28,60,14500,"Madison Square Garden (III)",0,NYK
1948,NBL,OSH,OSH,NULL,WE,1,0,LC,"Oshkosh All-Stars",1426,0,1044,1594,0,0,0,0,0,0,0,0,0,0,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773,0,0,27,8,9,18,1,1,0,0,0,0,0,37,27,64,NULL,NULL,0,OSH
1948,NBA,PHW,GSW,NULL,ED,4,0,DS,"Philadelphia Warriors",1831,5695,1360,1897,0,0,0,0,0,1043,1459,0,0,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,0,0,19,10,9,21,0,1,0,0,17,13,0,28,32,60,14600,"Philadelphia Arena",32767,PHW
1948,NBA,PRO,PRO,NULL,ED,6,0,NULL,"Providence Steamrollers",1750,5427,1207,1742,0,0,0,0,0,1026,1349,0,0,0,4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5255,0,0,7,23,5,23,0,2,0,0,8,22,0,12,48,60,14600,"Rhode Island Auditorium",0,PRO
1948,NBA,ROC,SAC,NULL,WD,1,0,DF,"Rochester Royals",1811,4869,1420,2060,0,0,0,0,0,1259,1539,0,0,0,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644,0,0,24,5,20,10,1,0,0,0,23,7,0,45,15,60,14625,"Edgerton Park Arena",32767,ROC
1948,NBL,SHE,SHE,NULL,WE,3,0,CS,"Sheboygan Redskins",1374,0,1221,1800,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,0,0,24,7,10,21,1,1,0,0,0,0,0,35,29,64,NULL,NULL,0,SHE
1948,NBA,STB,STB,NULL,WD,4,0,DS,"St. Louis Bombers",1659,4858,1229,1770,0,0,0,0,0,1269,1480,0,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,0,0,17,12,10,18,2,1,0,0,13,17,0,29,31,60,14600,"St. Louis Arena",0,STB
1948,NBL,SYR,PHI,NULL,EA,2,0,CF,"Syracuse Nationals",1435,0,1319,1900,0,0,0,0,0,0,1536,0,0,0,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,0,0,27,4,7,19,6,0,0,0,0,0,0,40,23,63,NULL,NULL,0,SYR
1948,NBL,TRI,ATL,NULL,WE,2,0,CF,"Tri-Cities Blackhawks",1487,0,1191,1778,0,0,0,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,0,0,25,10,10,17,1,1,0,0,0,0,0,36,28,64,NULL,NULL,0,TCB
1948,NBL,WAT,WAT,NULL,WE,4,0,NULL,"Waterloo Hawks",1363,0,926,1360,0,0,0,0,0,0,0,0,0,0,3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668,0,0,23,6,7,22,0,4,0,0,0,0,0,30,32,62,NULL,NULL,0,WAT
1948,NBA,WSC,WSC,NULL,ED,1,0,F,"Washington Capitols",1751,5472,1408,1914,0,0,0,0,0,972,1710,0,0,0,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764,0,0,22,7,15,14,1,1,0,0,21,9,0,38,22,60,14600,"Uline Arena",0,WSC
1949,NBA,AND,AND,NULL,WD,2,0,SF,"Anderson Packers",1943,6254,1703,2343,0,0,0,0,0,1240,1806,0,0,0,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346,0,0,23,9,11,18,3,0,0,0,25,12,0,37,27,64,15585,"Anderson High School Wigwam",0,AND
1949,NBA,BLB,BLB,NULL,ED,5,0,NULL,"Baltimore Bullets",1712,5516,1549,2123,0,0,0,0,0,1189,1792,0,0,0,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,0,0,16,15,8,25,1,3,0,0,8,18,0,25,43,68,16570,"Baltimore Coliseum",0,BLT
1949,NBA,BOS,BOS,NULL,ED,6,0,NULL,"Boston Celtics",1945,5756,1530,2163,0,0,0,0,0,1473,1644,0,0,0,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590,0,0,12,14,5,28,5,4,0,0,11,15,0,22,46,68,16570,"Boston Garden",32767,BOS
1949,NBA,CHS,CHS,NULL,CD,3,0,DS,"Chicago Stags",2003,5892,1346,1934,0,0,0,0,0,1366,1977,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243,0,0,18,6,14,21,8,1,0,0,11,13,0,40,28,68,16570,"Chicago Stadium",0,CHS
1949,NBA,DNN,DNN,NULL,WD,6,0,NULL,"Denver Nuggets",1731,5182,1355,1999,0,0,0,0,0,1044,1692,0,0,0,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530,0,0,9,15,1,26,1,10,0,0,8,27,0,11,51,62,15105,"Denver Auditorium Arena",0,DEN
1949,NBA,FTW,DET,NULL,CD,3,0,DF,"Fort Wayne Pistons",1878,5901,1634,2331,0,0,0,0,0,1364,2065,0,0,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5297,0,0,28,6,12,22,0,0,0,0,14,10,0,40,28,68,16570,"North Side High School Gym",0,FWP
1949,NBA,INO,INO,NULL,WD,1,0,DF,"Indianapolis Olympians",1982,5283,1529,2146,0,0,0,0,0,1342,1676,0,0,0,5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,23,5,13,18,3,2,0,0,26,9,0,39,25,64,15585,"Hinkle Fieldhouse",0,INO
1949,NBA,MNL,LAL,NULL,CD,1,0,NC,"Minneapolis Lakers",2139,5832,1439,1943,0,0,0,0,0,1406,1672,0,0,0,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0,30,1,18,16,3,0,0,0,16,8,0,51,17,68,16545,"Minneapolis Auditorium",0,MNL
1949,NBA,NYK,NYK,NULL,ED,2,0,DF,"New York Knicks",1889,5351,1710,2404,0,0,0,0,0,1308,1718,0,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344,0,0,19,10,18,16,3,2,0,0,20,6,0,40,28,68,16645,"Madison Square Garden (III)",32767,NYK
1949,NBA,PHW,GSW,NULL,ED,4,0,DS,"Philadelphia Warriors",1779,5711,1425,2037,0,0,0,0,0,1142,1768,0,0,0,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,0,0,15,15,8,23,3,4,0,0,9,17,0,26,42,68,16570,"Philadelphia Arena",32767,PHW
1949,NBA,ROC,SAC,NULL,CD,1,0,DS,"Rochester Royals",1956,5247,1690,2319,0,0,0,0,0,1383,1585,0,0,0,5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5074,0,0,33,1,17,16,1,0,0,0,15,9,0,51,17,68,16420,"Edgerton Park Arena",32767,ROC
1949,NBA,SHE,SHE,NULL,WD,4,0,DS,"Sheboygan Redskins",1727,5022,1654,2338,0,0,0,0,0,1279,1766,0,0,0,5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443,0,0,17,14,5,22,0,4,0,0,15,20,0,22,40,62,15105,"Sheboygan Municipal Auditorium and Armory",0,SHE
1949,NBA,STB,STB,NULL,CD,5,0,NULL,"St. Louis Bombers",1741,5086,1528,2149,0,0,0,0,0,1285,1596,0,0,0,5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,0,0,17,14,7,26,2,2,0,0,4,20,0,26,42,68,16570,"St. Louis Arena",0,STB
1949,NBA,SYR,PHI,NULL,ED,1,0,F,"Syracuse Nationals",1869,5276,1691,2396,0,0,0,0,0,1473,1833,0,0,0,5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,0,0,31,1,15,12,5,0,0,0,9,1,0,51,13,64,15560,"State Fair Coliseum",0,SYR
1949,NBA,TRI,ATL,NULL,WD,3,0,DS,"Tri-Cities Blackhawks",1818,5515,1677,2308,0,0,0,0,0,1330,2057,0,0,0,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5351,0,0,22,13,4,20,3,2,0,0,20,17,0,29,35,64,15585,"Wharton Field House",0,TCB
1949,NBA,WAT,WAT,NULL,WD,5,0,NULL,"Waterloo Hawks",1746,4904,1429,2002,0,0,0,0,0,1324,1780,0,0,0,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265,0,0,17,15,1,22,1,6,0,0,13,22,0,19,43,62,15105,"McElroy Auditorium",0,WAT
1949,NBA,WSC,WSC,NULL,ED,3,0,DS,"Washington Capitols",1813,5493,1575,2111,0,0,0,0,0,1057,1837,0,0,0,5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264,0,0,21,13,10,20,1,3,0,0,13,13,0,32,36,68,16570,"Uline Arena",0,WSC
1950,NPBL,AND,AND,NULL,EA,2,0,NULL,"Anderson Packers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596,0,0,15,4,6,18,0,0,0,0,0,0,0,22,22,44,NULL,"Anderson High School Wigwam",0,NULL
1950,NBA,BLB,BLB,NULL,ED,5,0,NULL,"Baltimore Bullets",1955,5542,1504,2020,0,0,0,0,3044,1345,1736,0,0,0,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5565,183,0,21,11,3,25,0,6,0,0,12,24,0,24,42,66,16065,"Baltimore Coliseum",0,BLT
1950,NBA,BOS,BOS,NULL,ED,2,0,DS,"Boston Celtics",2065,5607,1751,2415,0,0,0,0,3499,1579,1881,0,0,0,5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899,210,0,26,6,9,22,4,2,0,0,21,19,0,39,30,69,16885,"Boston Garden",32767,BOS
1950,NPBL,DNN,DNN,NULL,WE,2,0,NULL,"Denver Refiners",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,12,2,3,14,3,0,0,0,0,0,0,18,16,34,NULL,"Denver Auditorium Arena",0,NULL
1950,NPBL,EVA,EVA,NULL,EA,5,0,NULL,"Evansville Agogans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,6,NULL,"Agoga Tabernacle",0,NULL
1950,NBA,FTW,DET,NULL,WD,3,0,DS,"Fort Wayne Pistons",2002,5927,1718,2387,0,0,0,0,3725,1142,1961,0,0,0,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849,223,0,27,7,5,27,0,2,0,0,18,16,0,32,36,68,16545,"North Side High School Gym",32767,FWP
1950,NPBL,GRH,GRH,NULL,EA,4,0,NULL,"Grand Rapids Hornets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0,0,6,3,1,7,0,2,0,0,0,0,0,6,13,19,NULL,"Grand Rapids Stadium",0,NULL
1950,NBA,INO,INO,NULL,WD,4,0,DS,"Indianapolis Olympians",2096,5779,1363,1902,0,0,0,0,2779,1455,1569,0,0,0,5555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716,167,0,19,12,10,24,2,1,0,0,15,20,0,31,37,68,16545,"Hinkle Fieldhouse",0,INO
1950,NPBL,KCH,KCH,NULL,WE,4,0,NULL,"Kansas City Hi-Spots",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,3,6,1,12,0,1,0,0,0,0,0,4,19,23,NULL,"Pla-Mor Arena",0,NULL
1950,NPBL,LOA,LOA,NULL,EA,3,0,NULL,"Louisville Alumnites",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687,0,0,11,5,7,11,0,1,0,0,0,0,0,18,17,35,NULL,"Louisville Male High Gym",0,NULL
1950,NBA,MNL,LAL,NULL,WD,1,0,DF,"Minneapolis Lakers",2084,5590,1464,1989,0,0,0,0,3409,1408,1801,0,0,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264,205,0,29,3,12,21,3,0,0,0,24,12,0,44,24,68,16520,"Minneapolis Auditorium",32767,MNL
1950,NBA,NYK,NYK,NULL,ED,3,0,F,"New York Knicks",2037,5380,1592,2231,0,0,0,0,3421,1551,1810,0,0,0,5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639,284,0,22,5,10,25,4,0,0,0,21,15,0,36,30,66,16315,"Madison Square Garden (III)",32767,NYK
